topo_id,state,county,2010-01,2010-02,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07
12073,FL,Leon,190633.33333333334,189376.66666666666,153764.15773916707,152865.2344837386,151825.54948774586,151051.1805187492,150373.08316020027,150782.23040911232,151213.98973350812,151234.24596971314,151112.9082943591,150510.38309329358,150236.465166612,150446.1248583434,150167.38102676618,150623.12009398785,151526.80437414415,152165.14845991338,152573.70027277427,152282.6470843637,151591.62723947497,151397.0954116579,151856.93517000912,151905.65601947662,152301.41948092394,152846.90304694916,153429.94160184308,153452.5900244429,153326.75796154086,153330.20234719283,153413.45070033314,154088.32335855425,154433.77735461443,155099.31935666766,156708.2833663368,158282.3405949929,159235.2276505545,158705.27630871348,158400.16334089023,158364.21010817704,158225.19710674725,157941.10863871168,157030.70158042098,155112.45450093085,155037.3726263279,155291.9628510366,156152.29953373433,156619.73205802176,156549.45992558054,156740.3274353579,156588.73136460577,156605.59687398153,156605.13487092286,156562.4738664508,156319.43810687133,155971.15156357695,156476.74702499018,158344.4485593569,160016.42606810236,161408.27618887377,161676.42608909545,161850.49221401778,161810.4316273003,161974.3106272621,161881.28570419346,162840.7996855423,163779.63026782402,164681.73633504208,166011.3559970798,167360.08227243618,168813.4572656667,169393.29513140983,170154.24577327774,170435.61910813054,169623.13545610922,168592.5682888654,168077.85310447708,168424.01411035273,169341.9181872392,170926.11000937354,171697.53434471288,174059.99994233472
12075,FL,Levy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59582.03932499369,-80348.2349163791,-91522.03692556512,-97955.43366211552,-99568.58527387789,-100879.39055608405,-99569.14714900125,-94626.1132787255,-88495.90378846019,-80936.5748033927,-72215.06704589029,-62057.343209528335,-50362.10037664301,-37043.19390268394,-21732.406743196567,-4087.910633169973,16367.35776092243,40892.54410878198,72866.6786869543,131338.2240805659,131374.56964007422,131733.91673718166,131917.60417117277,132033.29745323223,132109.50729666773,132997.23320994934,134090.96709577725,134355.60010470523,134218.38224261257,133941.43231787666,133722.42333947986,132160.4958877511,129862.94903738241,128172.61896751147,126743.17148664306,126771.25340082016,127906.46200305304,122840.68798155052,119098.08138632744,118284.37517296855,116789.31206347505,117969.84933965388,119233.50947260461,122789.0137261975,125621.02871832524,130371.27697863568,135746.39691563955,142319.59999099094,150058.6166739681,153939.52651127576,159002.0012520585,162213.13057372466,163522.444440871,165876.5568007777,167957.02212522057,171305.3039010075,175233.9277731142,174931.36067366658,174136.21376758485,173446.23493671924,172966.87278718807,173728.0382277559,174535.82658582187,177997.52929442152,181129.34017349157,186855.02454531973
12079,FL,Madison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48609.013749307356,-60608.054865172584,-67083.22243425713,-70704.3199648337,-72251.51391205593,-72139.72000505107,-71540.79813118235,-69972.25020215589,-66685.37952299988,-61975.252779156566,-55649.36126421958,-48515.71427100079,-39873.033023959724,-29368.049574975405,-17298.590645369113,-3598.3960149970953,12806.710004120134,32821.66094098285,58322.65513203292,100991.49032102631,99923.8994006019,100902.08521861154,102657.75742893846,104973.12152261309,107710.8863092317,110972.58250952177,113205.49982496793,114407.38404659521,116104.87229890758,117865.29430134739,120444.94965122473,121502.70451541198,122915.65480524399,127247.49408264681,131751.65117339737,132493.9672645894,134079.7753868417,134298.7643322039,134264.6484013321,133784.95090467582,133331.6972712154,132433.8675888956,131743.2869098376,131098.43985437293,130519.49223401287,130412.6008688291,130956.47092081203,132464.44976808556,132883.2539202643,134389.67792894752,135783.74082241772,135245.3760598582,132992.06505416855,131577.7122211996,128784.52906691929,127470.12055491997,126551.1893403882,126698.98249385046,126436.4808089189,126336.26481912778,127056.67108506055,126817.89870510074,126382.87882749723,126388.10122465802,125968.45911435987
12081,FL,Manatee,297912.5,292750.0,234880.9266244752,234174.8649919255,233323.89225155002,232850.894049765,234115.5680109112,235160.86686324282,235764.11622385308,237329.0779297343,238867.5278528227,239299.47588145782,239149.36145507477,238855.5484868401,237857.93455610957,236011.95076545747,233382.36753504284,231983.88732894382,230938.1486890973,229433.7478338599,227990.5226757672,226784.0632766971,227863.18537473126,228907.71418352256,230687.34764662397,233576.8277096965,235562.49859533875,237466.179696001,240682.3958903066,244337.71794327733,248457.1073169337,254247.4245028825,259212.60820684995,264481.0222616085,269346.1119642793,273040.1758300061,275413.62244182714,278853.72489696386,282447.534200682,284682.47209445713,285149.47460230306,285199.03087018937,285272.84806161944,285500.0121332375,285303.15541471745,285333.5440260877,285201.13286507834,284418.91724531073,286195.58397343394,286142.97903407697,285954.05869638844,286665.9479271254,290579.427595519,291128.74778107874,292838.16809228377,272565.47188028635,264177.01681008853,260093.37595814728,258474.0851675262,258594.943230243,258417.83328562498,260805.32325180303,264571.9265364787,267878.6926344685,270308.73754390853,275297.6361772454,280503.2082299384,286327.61378878856,293666.5529501233,301597.2333196305,310798.7769992748,322386.21481463005,337929.9644714786,355233.97383925953,379242.09568817366,380165.3816387592,381066.5133566544,383255.8410834342,386054.7565720644,389715.3667053026,390375.6087014647,390826.45408439473
12083,FL,Marion,151363.88888888888,151132.77777777778,121476.42320942508,120819.84513244446,120170.63797871824,120248.2381399862,120416.82222561521,120251.06305567447,120439.12246278561,119924.64326583361,119766.99190687646,119838.77571986095,119635.2072928021,119619.25272091108,119608.75268234647,119813.31325271382,119970.88061566591,119994.40496029021,119638.53431896993,118917.56998242176,118247.93488153919,117656.98169741718,116919.79978162526,117075.89766767665,117705.16084828463,118012.54449179149,118355.222557397,119140.68234863729,119605.48123938398,121352.12655619363,122810.05627634937,124181.4859333423,126145.85753690788,126950.52586869989,128139.97069318067,130181.753758466,131869.704027312,133643.20069392645,134799.4792234646,135293.87450140706,135368.00468600375,135661.95252083783,135765.47254531673,135947.0466036446,136079.91642269728,136026.64086988723,135681.08733118133,135138.34497518704,134527.92662229377,131728.06889182865,129773.15319668748,129551.54360986498,129318.89452043893,129140.63876546652,129899.52796257596,131614.16030216633,132952.1939057545,134940.09299007308,136834.85217736155,138565.48676622438,140151.22517675604,142280.9064356278,145087.74533180334,148167.35269892574,150998.64704425854,154040.41883211827,157331.92523334737,160319.89843669202,163503.3721176453,163841.53114779963,164075.64972333927,164522.78465163917,164809.3587608347,164384.85525044557,163898.91844183218,163329.99618162343,162783.49832469947,162983.24102507363,163354.0906440555,163781.8301408091,164376.43977555973,165095.3284541383
12085,FL,Martin,270550.0,278578.8333333333,218653.62160597235,217065.96519556586,215615.46010809112,214675.0232644061,215233.10966413113,214375.0444354742,214600.50331611797,215954.28789748024,217552.75228820267,217633.83687684766,217672.12889387913,217411.16649767853,217426.96653043298,217283.76020037048,216335.7313820707,215655.7281970253,214095.88762974492,212460.05797789746,210227.1196454883,209476.12823058834,208703.881220882,208857.3513321276,205575.21084905698,201220.25392139924,201061.98565765237,202709.68977877055,205209.42173236998,208598.5835772687,211678.91869719996,215479.78178358654,220026.80316766663,224168.14299044386,229434.8526764973,234928.94817102473,240037.01689945717,246405.1493344385,251675.3306915334,258334.8801881877,264450.8889942657,271200.8547159978,277757.18430736987,285259.1265710527,284561.1679486618,282210.90549014194,281263.8760498925,281429.6240939256,280974.3099702093,281321.56958869443,279366.5788176222,279377.66989403625,280069.68208934047,279750.9732648056,279156.39403559244,278525.67708021996,278432.7473094113,277553.96993802517,277303.45517592353,277379.3105201469,277587.5878976182,277528.92931924015,279797.4902932977,281584.9594248797,285015.2557943737,289610.2766504618,293898.6291904512,297275.028839272,303929.154398934,312345.21882405604,312350.08305697894,312555.4151025139,313242.0039712694,312953.85496567655,311002.01815704856,310245.0913121381,310146.73119100207,310136.52069624455,310092.5880407288,310102.25497200206,309871.430455631,309175.2852533291
12086,FL,Miami-Dade,251347.0588235294,249652.9411764706,219524.56753076892,218417.38526658877,216540.8048650691,216153.65702441506,215800.58829282055,215040.84724960223,215897.9323471157,217443.430866677,219500.1039582605,221130.7403138064,224560.10756734712,226727.8445189034,229688.1885373922,232176.98556186317,233697.45319368,235641.3953324586,238316.05664033294,240200.77958798228,242739.48223596803,243277.2207414288,245671.43382146893,247473.969123437,246462.27466530853,246542.37941555207,247347.39291710983,241392.95706149755,239244.4881169973,239661.28997445843,240018.22459837777,239931.3588632634,243163.23036223394,246792.0678936093,250964.63744849002,253935.4603157073,256795.74343266463,259759.91202241098,264413.68062463676,269275.2018318284,275810.79638122144,280518.7945871366,289889.986648862,300301.3777962841,307922.6101214866,314607.57151587616,324029.13479202404,325668.31413729035,327251.7241148871,328767.2270521491,326661.17652110895,328005.05387464975,330289.93492928694,335310.77620971925,339667.4590516608,341930.71646278247,343876.95965350675,344250.20822790044,345868.9964022115,347704.50436983205,349669.37613766507,352216.598384163,355600.5499994216,360731.42934678344,368118.74639306735,372936.84667766653,378516.0353579178,384857.6250221143,389963.22534917743,392305.5759383248,392652.82233452715,392823.3372959355,393634.1608459312,395981.23802281043,396733.25868731126,396533.64257581724,398433.91579033376,398875.5565593992,399234.2999625832,398393.0382448597,397808.31513010943,397646.1700793077
12087,FL,Monroe,648833.3333333334,640300.0,523800.22361147526,519716.3116965229,517470.84887952806,513349.48004033556,513718.08718629833,514936.1318381892,515413.60876730684,515490.1024884294,515920.4830987674,515811.0197063864,514893.76056626206,516939.6924983983,517803.77907201345,518190.33625216404,518468.03778357693,518072.6685968299,518014.0630260153,518081.7724739143,521761.96918171435,526123.4608109938,527822.1869596352,534175.8093255742,537119.7724251796,543909.1080108662,543909.1080108662,543881.7723840474,543978.0350279767,543586.3913731995,541693.8035779101,542181.0216595699,544886.3742506916,545055.0380360706,545230.2318464746,545277.536945158,544601.7758715323,542957.764386957,541013.691085475,539335.3643178829,535992.7425711241,529688.4545257236,525994.7685883099,525660.7307605725,525288.2401965779,525389.0485326995,526594.2898427595,528110.4885810972,531028.7793103898,534082.5060854143,540881.3300356399,544887.2911438255,550458.0066328512,557784.8109707081,568113.924581855,578564.6567937834,587110.8725329649,593095.051926861,597851.0695514582,598291.3123332227,593985.111608312,591329.6099942618,590135.5096500521,593805.8700625744,597395.5975885676,602205.6763599018,605967.1544167513,609674.8664829676,613118.7274655047,616155.1060270686,620460.0363282003,623330.5529585406,627171.7968026376,633332.6771376287,642545.4895552382,651416.2005183607,660688.8319079158,666890.1165834836,672631.403404062,670700.4174624952,669952.9431313721,669888.0724013861
12089,FL,Nassau,263600.0,265450.0,219055.79432092104,219424.59311930914,217938.14427674923,215976.54923173823,215480.5083280325,215123.29664006113,215609.37451611322,216149.10508286417,216369.2203095203,215606.64856788225,215047.71308008605,213683.85529282753,213634.6798278078,213577.25253822506,213890.81778040947,214522.25023939685,215510.94444371184,215624.37984092557,215333.60059863515,215335.1598563779,214413.85746941803,213079.2873489064,212018.72198218538,211665.11724728387,211329.92541011696,211519.15764345755,211529.01443116428,210516.2488008214,209554.90379001398,209557.74948391368,209342.1344166553,210815.70288759447,211650.43577341296,212113.5966510782,212209.9445222731,212207.07318852446,212181.05056222176,212180.1971849944,212179.0285141572,212525.8953094659,213915.3855857566,216236.6576741279,218593.08223329068,221408.55444318053,223644.11756591397,224409.94243664038,225225.6358967224,225289.47137602157,225604.29107973303,223596.322438793,220727.5916331431,217935.9886348525,216842.5704574687,215478.52714080494,215288.66634086982,215733.95665195954,216579.86075653278,217254.15816084985,218109.69298465844,219296.86617763422,221341.01656983976,222675.37460254173,225759.0865869259,227727.04105247656,228172.03406901684,230288.48819511832,231892.4210974505,234490.6449769767,237533.71728008642,238644.88606396533,238974.8698569608,239020.80004101427,239089.27785854,238845.88122027586,238720.2426793068,240752.2191074103,243853.95105363993,244866.43087060613,246224.9906866235,248446.62796932046
12091,FL,Okaloosa,202262.5,200075.0,187866.8272106588,187675.60199757572,187394.7464093468,187385.8188312609,187827.00347134427,189036.31648504836,189531.5706911535,189995.37769137556,190693.8051671616,192616.160479992,192421.0862135069,192807.55329107877,192374.38513879315,190076.99075993025,188333.13333137493,188011.3393536877,188095.30781354892,187924.6024503807,187741.34478435834,187761.8691440423,188235.09036273323,188535.63344277325,189361.5611805446,189575.5665112953,189414.5950938053,189420.48529874685,189452.28126828556,189161.2000500133,183113.26743944778,179597.33976886558,176947.30115950195,174757.24868822872,174153.82207085993,175659.94252121018,178051.77680005325,179568.95704348703,180845.78481257404,181847.83472610207,184352.00147888175,186822.11048763327,190147.23671011714,192218.66361397438,194717.63401875077,197362.23665995087,202535.39488247485,207744.68229971573,214744.13140618525,226852.76699217779,227972.23453795712,228844.76504316862,229515.27867637182,230007.751531835,230018.68012536835,230078.03395255955,231515.53637720607,233073.5146526407,234762.75490447972,237306.92754590945,240067.8112487234,241737.94020657678,244458.1042173593,247139.60953717568,249282.96972776303,249994.52845050688,250730.15205455068,250827.8725596695,251702.1471220429,252160.79745417775,254434.65531021057,255154.18325038595,257127.04552114801,258743.23060707762,260185.4079573829,261728.47801727668,263533.0659972081,265075.80108632654,266341.42943101324,267256.1566036675,269373.73728044203,271941.4142890988
