topo_id,state,county,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08
1021,Alabama,Chilton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.885,7.77,1.295,0.0,4.279999999999999,2.985,2.985,0.0,0.0,0.0,5.574999999999999,3.89,4.279999999999999,0.0,3.89,2.595,7.26,0.0,2.98,1.295,0.0,0.0,0.0,0.0,2.6,0.0,3.0,0.0,0.0,0.0,4.31,0.0,0.0,0.0,1.275,0.0,0.0,0.0,0.0,0.0,2.435,0.0,1.2,2.995,1.195,2.385,1.195,0.0,4.19,5.38,0.0,0.0,0.0,1.195,1.195,0.0,1.195,0.0,0.0,0.0,0.0,0.0,0.0
1073,Alabama,Jefferson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1296,6.579199999999998,7.064,6.098399999999999,4.2336,4.056,4.017199999999999,4.975599999999999,5.91,5.4452,4.288,6.420799999999999,7.221851851851851,4.03,6.221111111111112,4.157777777777778,4.757407407407407,5.381851851851852,4.854074074074074,4.089259259259259,4.595185185185185,2.9692592592592595,4.146666666666667,5.6462962962962955,5.3862962962962975,5.041111111111111,4.308888888888889,3.9181481481481484,4.121851851851852,4.009999999999999,3.1666666666666674,4.4,3.011111111111111,3.255555555555556,3.0100000000000002,3.7240740740740743,3.029629629629629,4.115185185185185,3.9592592592592593,2.8511111111111114,4.681111111111111,3.867777777777777,3.132592592592593,3.2740740740740737,4.213333333333333,3.319629629629629,2.694074074074074,3.1866666666666656,2.73,3.071851851851852,3.155416666666666,2.8581818181818184,4.607894736842105,2.914117647058824,2.671818181818182,5.455
1115,Alabama,Saint Clair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7939999999999998,2.444,1.83,4.84,4.05,9.7,4.39,2.082,0.0,0.0,0.0,5.786,0.0,0.0,3.6599999999999993,0.0,0.0,0.0,0.0,0.0,1.7240000000000002,2.2920000000000003,0.5820000000000001,3.2019999999999995,2.248,2.878,2.1580000000000004,1.8,1.732,2.8020000000000005,1.256,1.122,2.8480000000000003,1.2440000000000002,1.768,0.914,5.5040000000000004,2.434,1.3625,1.87,0.9633333333333334,1.695,1.695,2.725
1117,Alabama,Shelby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9399999999999995,9.813333333333333,6.18,8.29,6.883333333333333,6.694999999999999,9.683333333333334,5.585,7.338333333333334,5.726666666666667,3.1633333333333336,5.511666666666666,6.6066666666666665,4.096666666666667,6.505,5.521666666666667,4.246666666666667,3.9166666666666665,4.463333333333334,2.9800000000000004,1.92,4.991666666666666,7.1066666666666665,8.901666666666666,3.706666666666667,3.9166666666666665,4.595,4.513333333333333,4.17,1.3433333333333335,0.0,0.35833333333333334,1.0183333333333333,2.7916666666666665,3.03,2.17,2.3916666666666666,1.8283333333333334,2.6933333333333334,0.5233333333333333,2.44,3.265,1.1116666666666666,1.8766666666666667,2.481666666666667,3.4933333333333336,2.525,0.805,1.4000000000000001,1.4883333333333333,1.3175,0.4566666666666667,9.49,0.0,0.0,0.0
1127,Alabama,Walker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8566666666666666,0.8566666666666666,4.1033333333333335,2.2566666666666664,0.0,0.0,1.3733333333333333,1.3766666666666667,0.0,0.0,1.4033333333333333,4.19,4.486666666666667,4.180000000000001,4.466666666666667,2.23,2.766666666666667,1.38,4.1433333333333335,0.0,0.0,0.0,1.38,2.7566666666666664,0.0,0.0,2.186666666666667,2.43,3.53,2.1533333333333338,2.186666666666667,1.3433333333333335,4.373333333333334,2.19,2.72,2.1566666666666667,0.8133333333333334,0.0,0.0,0.0,0.0,0.0,1.3733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4013,Arizona,Maricopa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5242608695652173,1.1337391304347824,1.5294782608695652,1.307391304347826,0.8344347826086957,0.9749565217391305,1.1605217391304345,0.8911304347826084,0.931304347826087,1.1068695652173914,1.0037391304347825,1.0869565217391306,0.9849565217391303,0.727478260869565,1.0566956521739128,0.756869565217391,0.9969565217391302,1.2521739130434784,1.1263478260869564,1.3284347826086957,0.9659130434782605,1.0746086956521739,0.9917391304347825,0.7156521739130434,0.6552173913043479,0.5041739130434783,0.6928695652173914,0.45408695652173914,0.46304347826086945,0.5750434782608695,0.506695652173913,0.7271304347826086,0.5273043478260869,0.753304347826087,1.0903478260869564,0.6710434782608696,0.6316521739130434,0.5929565217391304,0.6121739130434785,0.20535211267605635,0.24310344827586208,0.17319148936170214,0.11487179487179489,0.07999999999999999
4019,Arizona,Pima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,3.45,3.42,1.69,0.0,0.0,1.64,6.48,0.0,3.18,0.0,4.67,1.9283333333333337,2.1536666666666666,2.8070000000000004,2.053,2.231333333333333,2.020666666666666,2.5943333333333323,1.8259999999999996,1.9796666666666662,1.867333333333333,1.9246666666666665,2.0460000000000003,1.1493333333333333,1.9673333333333332,1.718,1.5623333333333338,2.011333333333334,1.643,2.023,2.140333333333333,1.910666666666667,1.5946666666666665,1.5366666666666666,1.4366666666666668,2.006875,0.6465625,1.3546874999999998,1.130625,1.01125,1.6353125000000002,1.5790625,0.9624999999999999,1.67125,1.4390625,1.4646875000000001,0.9559375,1.4859375,0.6403125000000001,0.8273913043478262,0.7487499999999999,0.5788888888888889,0.65,0.8671428571428572,0.258
4021,Arizona,Pinal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.187692307692307,2.87,4.50076923076923,3.360769230769231,3.778461538461538,2.8392307692307694,2.8692307692307697,3.3069230769230775,2.284615384615385,3.449230769230769,2.3546153846153843,1.4307692307692308,2.640769230769231,3.5507692307692307,2.585384615384615,1.9861538461538462,2.416923076923077,3.4815384615384612,1.776923076923077,2.1192307692307697,2.4323076923076923,1.713076923076923,1.6353846153846152,1.5623076923076924,2.5214285714285714,1.7142857142857142,1.2557142857142856,0.8907142857142858,1.6814285714285717,1.0892857142857144,0.9821428571428571,1.7778571428571432,2.2742857142857145,1.2957142857142858,1.8335714285714284,0.795,1.4564285714285714,0.6128571428571429,0.9871428571428572,0.7421428571428571,1.1214285714285714,0.9464285714285714,0.7778571428571428,0.7085714285714284,1.1021428571428573,0.7642857142857142,0.515,0.33571428571428574,0.8328571428571429,1.1471428571428572,0.6561538461538462,0.25727272727272726,0.26636363636363636,0.0,0.0,0.0
5035,Arkansas,Crittenden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3149999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.72,7.220000000000001,2.215,0.0,2.455,0.0,0.0,0.0,0.0,5.289999999999999,1.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.085,0.0,0.0
5045,Arkansas,Faulkner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.205,0.5,0.0,0.8975,0.205,0.0,0.49749999999999994,0.0,0.0,0.0,0.2925,0.4075,0.0,3.7074999999999996,3.8324999999999996,0.7725,0.0,0.0,0.0,2.1550000000000002,0.2025,0.0,0.7825,0.7675,2.6575,0.0,2.6725000000000003,1.26,2.0575,0.2,1.17,0.4775,0.2,0.7825,1.06,0.49,0.7825,0.26666666666666666,0.58,0.58,0.58,0.0
5053,Arkansas,Grant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29,3.14,0.0,31.33,3.13,9.38,6.25,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5085,Arkansas,Lonoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.2225,2.3800000000000003,0.6725,1.6949999999999998,2.5975,1.1225,3.085,1.24,0.225,1.49,2.7199999999999998,1.935,0.4525,1.4525000000000001,0.0,0.225,2.2075,1.0150000000000001,4.0475,0.45,1.2275,0.0,0.0,0.0,0.4475,0.7925,0.0,0.0,0.0,0.9925,0.225,0.225,0.0,0.225,1.1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5119,Arkansas,Pulaski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.786666666666666,2.6,3.632,2.04,2.524,2.7966666666666664,2.424666666666667,2.078,3.4733333333333336,3.846666666666666,2.8506666666666667,3.1813333333333333,3.2743750000000005,3.173125,3.5918749999999995,2.319375,2.705,2.5393749999999997,3.230625,2.3337499999999998,3.735,2.025,3.6006250000000004,2.7125000000000004,0.845625,1.16875,1.285625,1.570625,1.704375,2.144375,0.438125,1.6243750000000001,1.001875,0.7375,0.9025,0.893125,1.415625,0.9168749999999999,1.4845454545454544,2.0922222222222224,5.427142857142856,2.1060000000000003,0.935,1.405
5125,Arkansas,Saline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.6940000000000001,2.784,0.0,0.442,0.236,0.458,0.0,0.44400000000000006,0.0,0.236,0.694,2.2399999999999998,1.0859999999999999,0.898,0.9219999999999999,0.462,1.1099999999999999,0.442,1.0859999999999999,0.44000000000000006,0.0,0.0,0.41,1.26,1.094,1.9060000000000001,1.9899999999999998,0.426,1.456,0.6540000000000001,0.6540000000000001,1.504,0.6679999999999999,0.656,1.6780000000000002,1.7100000000000002,1.274,1.0366666666666668,1.4166666666666667,2.04,0.0,0.0,0.0
6001,California,Alameda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9063333333333333,0.5876666666666667,0.5123333333333333,0.5476666666666666,0.5803333333333334,0.7503333333333335,0.4043333333333333,0.6166666666666668,0.5773333333333334,0.497,0.4473333333333333,0.9746666666666666,0.35233333333333333,0.36666666666666664,0.336,0.5723333333333334,0.8503333333333334,0.24400000000000002,0.4026666666666667,0.21033333333333334,0.28099999999999997,0.2533333333333333,0.30066666666666664,0.3143333333333333,0.6926666666666667,0.21833333333333335,0.502,0.187,0.08366666666666665,0.06966666666666667,0.24833333333333332,0.197,0.27666666666666667,0.103,0.3406666666666666,0.35133333333333333,0.14033333333333334,0.16499999999999998,0.22629629629629627,0.06583333333333334,0.0,0.0,0.0,0.0
6013,California,Contra Costa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867857142857141,1.2164285714285714,0.9957142857142856,0.9296428571428569,1.147142857142857,0.6446428571428571,0.8960714285714287,0.6217857142857143,0.5689285714285713,0.9878571428571428,0.8557142857142856,0.8849999999999999,1.05,0.6892857142857142,0.5107142857142858,0.6285714285714287,0.5478571428571428,0.5646428571428571,0.7849999999999999,0.5267857142857143,1.0417857142857143,0.7464285714285716,0.5292857142857144,0.6264285714285714,0.5328571428571429,0.5857142857142857,0.34785714285714286,0.4407142857142857,0.1757142857142857,0.5178571428571429,0.07642857142857143,0.5596428571428571,0.3107142857142858,0.20285714285714285,0.35222222222222227,0.31037037037037035,0.2296296296296296,0.15777777777777777,0.11428571428571428,0.0,0.11785714285714285,0.0,0.0,0.06
6017,California,El Dorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,2.054,1.814,1.4819999999999998,2.866,2.9579999999999997,2.248,4.0,3.35,2.436,0.45600000000000007,3.9480000000000004,1.6219999999999999,2.5300000000000002,1.244,2.492,1.7740000000000002,1.3079999999999998,2.774,0.8640000000000001,1.222,2.19,1.0299999999999998,2.682,2.082,0.442,1.966,0.9480000000000001,0.772,0.55,1.496,0.124,2.148,1.498,0.8160000000000001,1.0539999999999998,0.648,1.1960000000000002,0.548,0.0,1.4966666666666668,1.62,0.0,0.0
6019,California,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4579999999999997,3.251,2.6765,4.228,2.1525000000000003,2.237,2.9624999999999995,1.7414999999999998,2.234,1.3995,2.1075,1.7189999999999999,1.1990000000000003,1.2114999999999998,1.3525,2.4795000000000003,1.5945000000000003,1.3005,1.8364999999999998,1.3749999999999998,1.5925,1.5545000000000002,1.9835,2.016,1.4244999999999997,0.6975,1.143,0.9190000000000002,0.977,0.89,1.0905,1.042,0.8035,1.356,0.28650000000000003,0.861,1.1225,1.1545,1.0857142857142859,1.4825,0.9983333333333334,0.624,4.5875,2.0366666666666666
6029,California,Kern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.539444444444444,2.2316666666666665,2.7372222222222216,5.285555555555556,3.7672222222222222,2.4144444444444444,3.5266666666666673,3.7083333333333335,3.673333333333334,2.8844444444444446,3.321666666666667,2.268333333333333,3.2477777777777774,2.6533333333333338,2.763333333333333,4.209444444444444,2.056111111111111,2.792222222222222,2.1527777777777777,2.385555555555556,1.3661111111111108,3.2772222222222225,1.9766666666666666,2.2966666666666664,3.2561111111111107,2.178888888888889,2.675,0.9366666666666666,2.71,1.488888888888889,2.3983333333333334,1.327222222222222,2.9061111111111106,2.3749999999999996,2.143333333333333,1.9783333333333337,1.563888888888889,1.1766666666666667,1.415625,1.3625,0.5862499999999999,1.1179999999999999,1.5200000000000002,0.7966666666666667
6037,California,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0251690821256034,0.9364251207729466,1.06256038647343,1.247342995169082,0.7978743961352655,0.98207729468599,0.8557487922705315,0.8007246376811593,0.69743961352657,0.7517874396135265,0.7572946859903379,0.8779227053140095,0.8279710144927535,0.5354106280193235,0.6444927536231885,0.5698550724637682,0.5570531400966182,0.588985507246377,0.6411111111111113,0.5779710144927537,0.6167632850241548,0.4494202898550723,0.6359903381642512,0.5512077294685991,0.6505288461538462,0.5867788461538465,0.5496153846153846,0.2854807692307692,0.319423076923077,0.3316826923076924,0.30889423076923084,0.5321634615384616,0.43480769230769245,0.4145673076923079,0.4225,0.4049038461538462,0.3632692307692308,0.10317307692307692,0.10625668449197861,0.1596969696969697,0.052585034013605446,0.07069230769230771,0.09448598130841121,0.08521276595744681
