topo_id,state,county,2010-01,2010-02,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07
24017,MD,Charles,300708.1666666667,299591.5833333333,273879.94166666665,272730.86666666664,271836.11666666664,271370.5291666667,270862.9458333333,270374.4458333333,270220.5291666667,270315.2333333333,270626.9458333333,271277.9458333333,272396.1625,273244.00416666665,273436.96249999997,273878.1958333333,274756.0416666666,275743.3749999999,276848.07083333324,278058.0291666666,279093.48749999993,280346.9208333333,281449.5666666666,283284.14999999997,285150.39999999997,286729.3333333333,288752.2083333333,290367.37499999994,291519.5416666666,292968.08333333326,294210.83333333326,295538.08333333326,296997.8749999999,298429.5749999999,300459.9916666666,302311.3416666666,303602.17499999993,304831.4666666667,305922.2166666667,307186.7583333333,308394.79999999993,309199.3416666667,310120.3833333333,311168.5083333333,312046.04999999993,312857.12083333323,313276.4124999999,314189.44583333324,314886.32083333324,315367.9916666666,316069.3666666666,316454.2416666666,316457.28333333327,317034.8249999999,317465.4738095237,317682.67619047605,317898.5333333332,318081.6928571427,318248.257142857,318318.22142857127,318296.232142857,318388.0202380951,318475.5380952379,318675.94880952366,318986.0642857141,320278.5194940475,321504.7903273808,322357.4965773808,323393.5434523808,324294.2747023808,325052.6913690475,325835.5038690475,326657.7747023808,326950.6205357142,327425.60714285704,328079.7558035713,328931.8924107142,330190.3058035713,331807.86651785707,333123.24598214275,334315.98526785703,335303.3013392856
24019,MD,Dorchester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8495.0,16990.0,25462.5,33957.5,42452.5,50175.0,57670.0,65665.0,73910.0,81905.0,89900.0,97895.0,106390.0,114889.95,123389.9,131889.85,140389.8,148889.75,157009.75,165504.75,165484.725,165439.725,165442.2,165222.2,164949.7,165724.675,166224.675,166729.625,166979.625,167484.575,167989.525,169869.5,171098.25,171998.3,172504.6,173204.4,174379.45,175753.25,177508.25,179135.75,180645.775,182120.775,184368.3,186915.8,189104.55
24021,MD,Frederick,322274.9166666667,326599.8333333333,292163.51666666666,290690.4958333333,289987.7875,289699.4125,289563.45416666666,289978.45416666666,290514.80416666664,290733.1041666666,291644.4791666666,292463.9791666666,294120.525,295302.35833333334,296317.65,297436.2958333334,298500.5875,299433.4625,300767.0946428572,301962.48750000005,303133.07500000007,304366.5285714286,305251.24285714293,306194.58511904767,306759.16250000003,307037.38869047625,307475.974404762,307495.9089285715,307449.4613095239,307805.0845238096,308048.37619047624,309113.9595238096,309591.98630952387,310630.9744047619,312110.2660714286,312983.30148809525,313594.52023809525,313784.13482142857,313716.88705357147,313825.74419642857,313689.74419642857,313911.696875,314833.4513392857,316067.4392857143,317234.4254464286,318286.93883928575,318979.721875,319955.51339285716,321838.8165674603,323198.2308531746,324104.6308531746,324581.3483531746,324757.1665674603,324752.3401388889,325382.2833207071,326102.9520707071,327031.324229798,328142.62631313136,329238.82943813136,330370.808604798,332383.45443813136,334110.83568813134,335029.646104798,335981.1513131313,337330.283604798,339320.039854798,341871.02527146466,344001.780479798,345318.0040909091,346724.3040909091,347934.0478409091,349334.1199242425,351319.9415909091,353101.6528409091,354108.2700757576,355720.43049242423,357184.79791666666,358973.67291666666,360926.9645833333,362905.9833333333,364637.91874999995,366055.0395833333
24023,MD,Garrett,299500.0,299900.0,274102.5,276586.25,279463.75,283202.5,286488.75,290047.5,294096.25,299983.75,305435.8333333334,309247.5,313061.6666666666,317346.6666666666,320786.6666666666,325465.825,328935.825,332527.49166666664,335629.99166666664,338324.99166666664,343007.49166666664,346457.49166666664,350121.6583333333,349737.9083333333,349030.4083333333,348200.81666666665,347729.56666666665,346639.9833333333,345564.56666666665,342602.06666666665,341468.31666666665,341392.48333333334,340967.48333333334,340409.98333333334,340933.3166666667,340987.4916666667,341986.6583333333,342395.82500000007,342979.1583333334,345304.1583333334,345690.82500000007,347908.32500000007,349573.32500000007,351773.3083333334,353908.3083333334,355608.3166666667,357151.65,359159.97500000003,360813.2916666667,362762.4583333334,364044.93333333335,364414.1,365008.2666666667,365069.10000000003,365002.43333333335,365026.6,364877.43333333335,365144.1,365112.425,364211.5833333334,364224.9166666667,363567.4083333333,363717.4083333333,363731.5916666667,363196.5833333333,362210.74166666664,362724.9083333333,362957.4166666666,362768.26666666666,362642.43333333335,362114.125,361869.125,361241.625,360256.625,358749.125,356737.4583333334,354629.9583333334,352904.125,351129.1333333333,350354.1416666666,350005.80833333323,349586.64999999997
24025,MD,Harford,306816.4166666667,304123.3333333333,282300.63333333336,281241.525,280634.15,279934.56666666665,279318.86666666664,278933.86666666664,278737.6583333333,278756.4125,278674.7083333333,278010.1083333333,277506.15,276853.225,276169.225,276035.99166666664,275655.62916666665,275274.12083333335,275497.45416666666,276003.8833333333,276671.2958333333,277764.6333333333,278593.4083333333,279870.51666666666,280788.42916666664,281618.3458333333,283309.2125,284588.56250000006,285540.50000000006,286374.9541666667,287239.2041666667,289017.4125,290474.9125,292053.1625,293493.6208333333,294688.0875,295289.9488095238,295691.27619047614,294910.24880952376,294135.80595238094,293537.08392857143,292785.6196428571,292265.7363095238,291452.1434523809,290626.5309523809,288865.8851190476,286651.17053571425,284435.8830357142,282369.5809523809,279478.87366071425,276806.19449404755,273593.0184523809,270456.3288690476,267654.9955357142,265460.2288690476,263501.49866071425,262369.7977678571,261252.76205357135,260912.44776785708,260256.04999999996,260607.63730158727,260536.12380952373,260494.56269841263,261289.53555555549,262074.8505555555,264025.68805555545,266540.85930555547,269018.54180555546,271560.6685101009,274686.03072601004,277719.40004419186,280693.37078282825,283962.14066919184,286892.64976010093,289502.48385101004,292246.1898169191,295056.28129419184,297662.03129419184,300596.7176578282,303563.9946464646,305606.03883838374,307877.30525252514
24027,MD,Howard,462268.125,465900.0,456354.9604166667,456113.2857638889,454882.05576388893,454763.1838888889,454429.9826388889,453980.5888888889,454202.9638888889,453166.5076388889,452650.5170138889,451946.14576388884,451945.9332638889,452095.7657638889,453251.4607638889,455113.3545138889,456781.18138888886,458547.2351388888,459671.1326388888,460519.4263888888,461864.90138888883,462575.23749999993,462211.1347222221,461547.86249999993,462501.4424999999,462597.22749999986,463201.5449999998,464184.14499999984,465079.8245454544,467342.579090909,468753.9336363636,470662.37022727274,472412.3793181818,473818.7456818181,475162.35295454535,475653.64840909076,475160.3649999999,474438.84022727265,474675.3438636364,475122.7995454545,476620.0040909091,477896.01772727276,479094.43136363645,480423.6381818183,481278.25863636367,481633.79181818187,481742.63409090915,482608.890909091,483064.490909091,483349.1272727273,483995.25,483840.90909090906,483195.93636363634,482575.64090909093,482274.5045454546,482589.71363636374,484235.21136363654,485592.8954545456,486476.8954545456,487426.9272727274,487149.8590909092,486917.4840909092,487262.7250000001,487707.56590909103,488284.7954545456,489871.8409090911,491266.24318181846,492240.2863636366,493781.6772727274,494884.2840909093,495967.7295454548,497612.04772727296,499431.9340909094,501618.32045454567,503042.41363636387,504681.97954545467,506254.1863636365,508552.9250000001,510897.765909091,513051.08409090916,515846.69772727287,518484.66136363643
24029,MD,Kent,299900.0,295000.0,280644.5,279279.5,277792.0,276492.0,275269.5,274419.5,273147.0,272097.5,270847.5,269802.5,268527.5,266532.5,264197.5,261697.5,259722.5,257764.6,256952.9,257367.9,257525.0,257402.5,257947.5,258972.5,259597.5,259142.5,258642.5,257617.5,256617.5,255140.0,254895.0,254895.0,256295.0,257545.0,258759.875,259914.75,260889.75,261839.75,261474.625,259052.125,257154.625,257229.625,256234.625,255234.625,254562.125,254054.625,254029.625,254027.125,254024.625,254399.625,254622.125,254372.125,253397.125,252647.125,252159.75,251609.875,251782.375,251827.375,253742.5,256787.5,259307.5,260852.5,262847.5,264720.0,266220.0,267657.5,269757.5,272760.0,275662.5,278765.0,280890.0,283250.0,284947.5,286997.5,289142.5,291142.5,292195.0,292987.5,293187.5,293440.0,292945.0,292450.0
24031,MD,Montgomery,366382.8125,366189.875,362707.8421875,361640.36875,365770.4980902778,371681.39512975153,377306.18953764625,384474.83978435677,391170.6576297515,397738.52901133045,404994.17037646205,412511.4675804094,420399.4862481725,427843.2371527778,434574.2105902778,440663.61445540935,447176.3179093567,453778.01610014617,460490.8798501462,467406.64422514616,474492.9429751461,481535.4298501462,488693.9923501462,496473.33672514616,498863.79644736834,499766.8856578946,500991.29749999987,502020.56131578935,503542.77065789455,505976.0715977441,508003.0886403507,509821.0392042605,511242.75186090206,512023.02573308256,512624.59277853713,513535.45808954193,513971.2174196855,514025.49337662326,513922.2909902596,514074.3831493505,514701.0792857142,516574.18140527944,518184.8246118012,519509.32982919255,520903.6124378882,521924.6074378883,523207.71722049697,523850.8210248448,523815.72352484486,523155.80908385105,523144.5438146999,523601.96928053844,523915.9982142858,525280.3222826088,527553.2531538209,529048.9605401845,530848.0050477603,532770.1642333664,535047.5351613967,536676.2452939725,538341.2701992756,539192.5676630436,540740.4254981886,542072.5477807972,544430.9401721016,547666.7561721016,549963.3636971852,552426.1839312988,555122.215662068,558163.9553777871,560138.588320931,561778.4451353122,563789.4441319677,565298.8670416668,566761.8104711538,569213.2724903846,571181.4832275641,573359.3602307693,575471.4971698718,578204.5653589743,580597.1720096153,581978.2954070512
24033,MD,Prince Georges,276027.1875,270919.6875,240057.3875,238435.7578125,237016.034375,236225.8984375,235391.1765625,234569.4328125,233922.5046875,233117.3875,232827.7890625,232778.7515625,233325.5421875,233863.353125,234295.8859375,234873.1765625,235840.971875,236939.7953125,238240.9921875,239846.86397058825,241340.265625,242710.67708333334,244173.1746527778,245748.6086805556,247522.40659722226,248988.24427083335,250617.528125,252466.91944444444,254223.28055555554,256581.31616410817,258836.55794042395,261066.23063779235,263065.8265259502,264961.05496345024,266917.0604694026,268754.0593533312,270134.0757223788,271419.8549634502,272116.3549634502,272786.57167468016,273383.0629179957,274322.26935738965,275287.3908220361,276309.7005442583,277080.84410486434,277849.97163011687,278765.8333725411,279639.43210991484,280282.01758971286,280717.0605322966,281038.50114234444,281387.2790131579,281551.10102272726,282102.45795454545,283028.1664431583,283936.43352390366,284830.126529856,285640.21655961795,286782.90197628463,288104.02129446645,289781.33552173915,291258.2782490119,292409.908339921,293409.664339921,294392.7366126483,295475.7095147462,296718.1782210399,297922.429269991,299401.9172944665,300831.07612313784,302252.9922944665,303569.42105320777,305089.32743432664,306310.3736755854,307382.7676137124,307995.8854230769,308901.0024903846,309886.2785320513,310922.6363846154,311955.97003846156,313199.0400769231,314512.7662307692
24035,MD,Queen Annes,404925.0,399350.0,357123.025,357086.525,357682.3625,358259.1125,359296.2375,360457.4875,360446.2375,361589.1375,363805.2875,366426.5375,369096.5375,373157.99583333335,375406.4375,375766.4375,376587.12083333335,377462.9541666667,378691.12083333335,380072.5791666667,382424.24583333335,384284.5125,386521.30416666664,388395.05416666664,389596.8416666667,390361.7916666666,390501.875,390693.5416666666,391728.5416666666,391660.3833333333,391467.14999999997,390753.7333333333,390387.7333333333,388030.14999999997,387196.49999999994,388712.0833333333,389666.2333333333,390535.2333333333,391676.81666666665,391849.9833333333,391532.4666666667,391616.63333333336,391332.4666666667,390582.2916666667,390046.37500000006,390081.1333333334,391014.6333333334,391848.6333333334,392298.6333333334,393508.6333333334,393653.3833333334,394413.45000000007,394906.0333333334,395581.95000000007,396430.61666666676,396600.0333333334,396665.20000000007,397039.5333333333,397482.8666666667,397894.60833333334,398581.2083333334,398712.875,398664.7083333334,398589.8666666667,398269.1166666667,398724.8666666667,399724.8666666667,400370.84166666673,401613.3416666668,401854.18333333347,402092.7666666667,402406.1166666668,402688.7000000001,403097.03333333356,403054.53333333356,402501.2000000002,402109.0666666669,401564.0500000002,400803.3666666668,400558.6166666668,400645.3666666668,401323.6750000001
24037,MD,Saint Marys,308961.25,317312.5,300332.23125,298526.7875,296599.9125,295563.19375,294928.975,293898.01875,293198.64375,292982.525,293021.775,293224.775,294122.99375,294283.1375,294285.6375,294330.35,294227.925,294589.8625,295772.925,297195.2375,299388.71875,301017.43125,303054.30625,304202.675,304880.91875,305172.6375,305342.48125,306099.06875,306738.56875,306939.8125,307186.2125,307592.3625,307711.05625,308138.0375,308438.5375,308587.2,308931.0,308715.5,307553.6375,306422.325,304669.33875,303961.07625000004,303416.60125,303164.56375000003,303365.82,303284.195,303473.22000000003,303751.195,303649.87,303429.37,302839.92000000004,302485.72000000003,301758.44000000006,301295.44000000006,301369.44000000006,301667.48000000004,301977.98000000004,302507.73000000004,303058.41000000003,303380.36,303797.765,303601.185,303234.775,303182.54500000004,303422.54500000004,303733.55,304071.59500000003,304205.12,304776.635,305518.085,306332.025,306868.52,307893.9,308411.755,308440.68,308115.565,307960.515,308188.265,308753.635,309922.185,310747.685,311639.31
24039,MD,Somerset,164450.0,164000.0,162839.75,163144.75,163522.25,163549.75,163497.25,163499.75,163999.75,163877.25,164052.25,164282.25,164152.25,163852.25,162847.5,161950.0,161895.0,162022.5,160975.0,159730.0,157727.5,156222.5,154595.0,152590.0,150837.5,149265.0,147690.0,145685.0,143435.0,141810.0,141237.5,140937.5,140792.5,140595.0,140595.0,139745.0,139182.5,138177.5,137427.5,136627.5,135977.5,134930.0,134307.5,134307.5,134187.5,134360.0,134860.0,135862.5,136867.5,137242.5,136137.475,135207.475,134857.475,135147.475,135152.475,135902.475,136264.975,136764.975,136929.975,136929.975,137454.975,138002.475,138122.475,137997.475,137992.475,138182.475,138432.475,138679.975,139160.275,139269.025,139971.55,140410.3875,140135.1375,139610.1375,139231.3875,138336.3875,137762.6375,137017.0125,137002.0125,137247.0125,137122.0125,137094.5125
24041,MD,Talbot,349500.0,334000.0,324692.35,323739.6,323387.1,324034.25,325032.0,326277.0,328077.0,329054.5,331454.5,336409.5,340157.0,343852.0,344829.5,346074.5,346074.5,345574.5,345049.5,346199.5,346164.5,345667.0,345314.75,344817.5,343295.0,340445.0,338945.0,338300.0,338345.0,338372.5,337467.5,334467.5,332295.0,330295.0,329717.5,329172.5,328195.0,327245.0,327170.0,325315.0,324560.0,325512.5,327465.0,328800.0,330300.0,332725.0,333842.5,333842.5,332895.0,332140.0,331395.0,330440.0,329440.0,328195.0,337547.5,348070.0,359970.0,371467.5,381976.25,393453.75,405206.0,415417.25,427242.25,437654.75,448304.75,457228.375,467925.875,477938.25,487390.75,496895.75,508944.375,523244.375,537511.0416666667,550288.4583333334,551755.1250000001,552031.6250000001,552158.9583333334,552732.2916666667,555780.0416666667,559081.7083333334,562641.8750000001,565304.7916666667
