topo_id,state,abbreviation,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08
17,Illinois,IL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,1.83,0.0,0.0,1.83,0.0,1.83,0.0,1.82,10.522393162393167,10.18594017094017,12.412094017094011,14.864273504273507,12.68948717948718,10.33282051282051,12.002222222222219,12.108547008547006,13.77705128205128,10.624615384615378,6.3721367521367505,6.224444444444444,5.606742424242424,5.687196969696966,5.9002651515151525,6.193750000000002,6.028068181818185,7.743219696969701,7.180378787878787,5.080075757575757,5.996136363636366,6.530833333333336,4.5324242424242405,5.918712121212121,5.630264150943395,5.011509433962264,6.255056603773586,5.740037735849061,5.0494716981132095,5.543320754716983,5.764452830188681,4.683509433962266,4.742566037735849,4.6611320754716985,4.316981132075472,4.455698113207549,3.710075187969923,3.9668421052631557,3.674022556390978,2.4320300751879698,2.5031954887218046,3.5238721804511273,3.1758270676691747,3.8060902255639113,3.1988345864661656,3.2624436090225566,3.050676691729325,2.8503759398496253,2.7715037593984966,3.3829699248120306,3.6243609022556402,2.730263157894739,2.477631578947371,2.2940225563909786,2.4199624060150384,3.4718796992481202,2.6899624060150384,3.2834586466165416,2.6998872180451134,2.589548872180451,2.7903759398496235,2.801917293233083,3.3020476190476193,3.162068965517241,3.315724637681159,3.1823684210526313,3.309354838709679,5.502337662337663
18,Indiana,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9339726027397255,6.115479452054796,4.105205479452055,5.162191780821916,4.858630136986301,3.750136986301368,5.1090410958904116,3.7136986301369874,3.8734246575342466,3.1834246575342466,2.6575342465753424,4.6249315068493155,3.2849315068493152,4.498904109589042,4.062465753424657,3.0073972602739727,4.287534246575343,3.3095890410958915,3.285753424657534,2.4823287671232874,3.181506849315069,2.5280821917808223,2.785890410958904,3.260684931506849,3.344657534246576,3.7904109589041095,4.2187671232876705,3.3520547945205483,2.999315068493151,2.957808219178083,2.264383561643836,2.9172602739726035,2.5005479452054797,2.3898630136986303,1.5968493150684933,1.6226027397260272,2.3623287671232873,1.6691780821917808,2.916301369863014,1.8639726027397256,2.3012328767123287,2.585616438356164,2.0958904109589036,2.5935616438356153,1.8816438356164382,2.5902739726027395,2.2198591549295767,1.110281690140845,2.740281690140845,2.4471830985915495,2.4146551724137937,1.8390243902439016,2.0271428571428567,1.9023076923076923,1.6884210526315793,1.6400000000000001
19,Iowa,IA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7960000000000003,1.954,1.8920000000000001,1.4,4.398000000000001,1.3219999999999998,1.278,2.4219999999999997,0.0,0.38,1.698,0.0,1.6784000000000001,1.6216,1.2664,2.2356000000000003,1.2588000000000001,0.6696,1.3572000000000002,2.0212,1.6203999999999998,1.5208000000000004,1.2896,1.71,1.3356000000000001,1.1596000000000002,0.9256,0.7996000000000001,1.37,0.7276,0.6947999999999999,0.6504000000000001,0.7304,0.9132000000000001,0.9103999999999999,1.4508,1.5811538461538464,1.2569230769230768,0.4676923076923077,1.0026923076923078,1.4407692307692308,1.3800000000000001,0.42500000000000004,0.6676923076923077,0.9534615384615386,1.1253846153846152,0.7092307692307693,1.4742307692307695,0.5126923076923077,0.19307692307692306,0.6245833333333334,0.21181818181818182,1.3616666666666666,0.81125,0.8463636363636362,0.9628571428571429
20,Kansas,KS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5745454545454547,1.7731818181818182,1.841818181818182,2.6940909090909093,0.924090909090909,2.2177272727272728,1.246818181818182,2.0900000000000003,2.16,2.335,1.2663636363636364,1.9181818181818182,1.2708333333333335,1.7874999999999999,1.4791666666666667,0.7591666666666668,2.0166666666666666,1.9533333333333334,1.7625000000000002,1.2691666666666668,1.695,1.4420833333333334,0.7929166666666667,1.91625,1.2529545454545454,1.8772727272727272,2.586818181818182,2.330909090909091,2.4327272727272726,2.650681818181818,2.157272727272727,2.2249999999999996,1.9986363636363633,2.9227272727272724,1.534772727272727,1.9775,1.0790909090909089,0.8868181818181817,1.4872727272727273,0.4913636363636363,0.9563636363636363,1.708181818181818,1.0538636363636362,0.9156818181818184,0.7243181818181817,1.8472727272727274,1.0813636363636365,1.4122727272727273,1.3980000000000001,1.5580000000000003,0.8964444444444447,1.1253333333333333,1.7668888888888887,1.491333333333333,0.8944444444444445,1.5426666666666664,1.3773333333333335,2.3040000000000003,0.9402222222222223,1.3704444444444446,1.0719999999999998,1.5108888888888885,0.9835897435897436,0.4912121212121212,0.2885714285714286,0.6733333333333333,0.9930769230769231,0.4930769230769231
21,Kentucky,KY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.06363636363636363,0.03727272727272727,0.18454545454545457,0.03227272727272727,0.17772727272727273,0.049090909090909095,0.13272727272727272,0.4290909090909091,0.03227272727272727,0.03227272727272727,0.37545454545454543,0.04428571428571429,0.0,0.33594594594594596,0.20486486486486488,0.18861111111111112,0.16135135135135134,0.21542857142857144,0.5375675675675676,0.27305555555555555,0.1722222222222222,0.09861111111111112,0.1262162162162162,0.06761904761904762,0.15292682926829268,0.07809523809523809,0.6239024390243902,0.6114634146341463,0.5253658536585366,0.07325000000000001,0.060476190476190475,0.08219512195121952,0.05095238095238096,0.0,0.0,0.07571428571428572,0.07428571428571429,0.08476190476190476,0.058333333333333334,0.14809523809523809,0.032619047619047624,0.13097560975609754,0.9123809523809524,0.050238095238095234,0.921219512195122,0.622857142857143,0.0,0.11071428571428572,0.18452380952380953,0.8209756097560976,0.05023255813953489,0.10883720930232557,1.8352380952380951,0.2051219512195122,0.5914285714285715,0.05627906976744186,0.12952380952380954,0.1274418604651163,0.0,0.18348837209302324,0.029069767441860465,0.0586046511627907,0.0,0.0,0.08714285714285715,0.0,0.0
22,Louisiana,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.105,0.565,3.11,0.0,2.125,1.575,0.0,1.7032142857142858,1.0373214285714285,1.1598214285714286,2.3335714285714286,1.5807142857142853,2.2758928571428574,1.6973214285714289,1.8282142857142858,1.2291071428571427,1.0983928571428572,0.9564285714285715,1.4194642857142856,0.8617857142857142,0.8573214285714286,1.0483928571428571,2.013214285714285,1.3423214285714287,1.4501785714285715,1.2057142857142857,1.6678571428571431,1.7514285714285713,1.3580357142857142,1.30125,1.5712499999999998,1.0864406779661016,1.681864406779661,1.9598305084745762,1.325084745762712,1.6325423728813557,1.0605084745762712,1.127457627118644,1.6108474576271183,1.0467796610169493,0.3633898305084747,0.6566101694915255,0.941186440677966,0.7277419354838709,1.198064516129032,1.1862903225806454,1.3217741935483869,1.9085483870967743,1.2067741935483869,1.167096774193548,1.3266129032258065,1.7858064516129033,1.3198387096774196,0.9769354838709676,1.9130645161290323,0.855483870967742,1.2187096774193549,1.4773584905660377,1.605227272727273,2.03125,1.8086486486486486,1.2768571428571427,1.785625
24,Maryland,MD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.080933333333331,6.408199999999999,7.322666666666668,7.331333333333331,5.971866666666666,7.378999999999996,1.5963999999999998,2.1391999999999998,2.8641333333333345,3.354466666666667,2.5770666666666666,3.7851999999999997,3.598133333333332,3.995466666666665,4.789399999999998,3.3583333333333316,3.4485333333333323,5.383133333333332,1.1391333333333338,2.3725999999999994,2.442,2.4576,3.2425333333333337,2.888400000000001,2.9914000000000005,3.3898666666666655,4.545199999999998,3.386000000000001,3.808533333333335,4.052066666666667,0.9029999999999997,2.2782666666666658,3.0388666666666686,2.347466666666666,2.4551333333333334,2.1360000000000015,2.793266666666668,2.877666666666666,3.556287878787879,3.975982142857144,3.8990000000000005,4.655955056179774,1.185294117647059,1.873448275862069
25,Massachusetts,MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1537433155080214,1.233978494623656,1.1726737967914436,1.388021390374332,1.467914438502674,2.26951871657754,2.3164171122994657,2.230588235294118,1.4151075268817204,1.2908064516129032,2.175882352941177,2.4413368983957224,1.6326344086021503,1.991666666666666,3.114301075268817,2.354491978609626,2.0891935483870965,2.0169518716577537,2.238770053475936,3.1494086021505368,2.57331550802139,3.0934224598930484,1.3379679144385024,2.4598395721925126,2.3314062499999992,2.732708333333333,2.602460732984293,2.4818750000000005,2.0337172774869097,2.282447916666666,1.9825,1.9460732984293196,2.0801562500000004,2.167083333333333,1.5180729166666662,1.8870833333333328,1.8565625000000001,1.2953645833333336,1.75253164556962,1.5155284552845527,1.2489247311827958,2.571298701298701,0.8521739130434783,0.8547169811320754
26,Michigan,MI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.008333333333333,12.31,10.378333333333332,7.303333333333332,12.103333333333332,7.783333333333332,11.37,10.413333333333332,9.358333333333334,9.673333333333334,9.225000000000001,5.558333333333334,6.491666666666667,4.911666666666666,5.86388888888889,8.453333333333333,5.4366666666666665,5.456666666666667,6.299999999999999,5.176111111111112,4.087222222222222,4.926666666666667,3.3005555555555564,5.491052631578947,4.666666666666665,3.2415384615384606,4.068227848101265,2.985949367088607,2.768227848101265,3.4418987341772156,2.584430379746835,3.3777215189873413,3.8687341772151904,3.7983544303797476,2.29775,2.904375000000001,3.551712328767123,2.598689655172414,3.96875,3.8782758620689655,2.7504861111111105,3.2555172413793114,2.550137931034483,2.1922068965517236,2.5402054794520534,2.6735172413793102,2.3654861111111107,2.553263888888888,3.612013422818793,2.275234899328857,3.357333333333332,3.2247999999999992,2.5738666666666674,2.613221476510066,2.8181456953642394,2.8085999999999998,2.32758389261745,1.918741721854305,1.9073999999999998,3.0125333333333324,2.037933333333333,2.009463087248322,1.859072847682119,1.417171052631579,2.0799999999999996,2.133576158940398,2.087333333333333,2.1544295302013414,1.9537499999999994,2.1451999999999996,1.8426845637583884,2.776979865771811,3.161125827814569,2.096174496644295,2.103416666666666,2.324285714285713,1.5734615384615387,1.434411764705882,1.2701639344262297,1.6401785714285713
27,Minnesota,MN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.966000000000001,5.258000000000001,2.162,4.368,4.188000000000001,6.023999999999999,5.754,6.395999999999999,4.994,3.7939999999999996,1.34,3.9979999999999998,5.048860759493673,3.592278481012657,4.059873417721519,3.3645569620253166,3.474810126582279,3.7969620253164553,3.1040506329113926,2.274430379746835,1.8678481012658223,3.1505063291139237,3.0984810126582287,4.544303797468355,3.3031,2.5074,2.7525,2.6683999999999997,2.8236000000000008,2.534,2.6585,2.6082000000000005,2.3048,2.8347,2.1653000000000007,2.6374,2.3322641509433972,2.117264150943397,2.1550943396226416,2.170283018867925,2.445943396226416,2.390283018867924,1.7705660377358494,1.7505660377358494,1.9997169811320752,1.4066981132075476,1.0778301886792454,0.45198113207547175,0.24849056603773584,0.3693396226415095,0.45745283018867927,0.37320754716981136,0.46188679245283004,0.9693396226415094,0.9149056603773585,0.8842452830188681,0.8828301886792452,1.3093396226415097,1.3057547169811323,0.9747169811320752,1.307547169811321,0.8362264150943396,0.728,0.37080645161290327,0.5070454545454546,0.29085714285714287,0.7028571428571428,0.29545454545454547
28,Mississippi,MS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.34695652173913044,0.3530434782608696,0.7134782608695653,0.40217391304347827,0.42478260869565215,0.3860869565217391,0.6643478260869565,0.5882608695652174,1.0360869565217392,0.24,0.9339130434782609,0.6465217391304349,0.42434782608695654,0.44000000000000006,0.7943478260869565,0.5256521739130434,0.8899999999999999,0.4891304347826087,0.7334782608695652,0.22130434782608696,0.34695652173913044,0.3669565217391304,0.4191304347826087,0.3008695652173913,0.728695652173913,0.9891304347826085,1.037391304347826,0.7169565217391304,0.47652173913043483,0.49304347826086947,0.5295652173913044,0.5369565217391304,0.3804347826086957,0.43913043478260866,0.47260869565217395,0.7917391304347826,0.34347826086956523,0.2543478260869565,0.5034782608695653,1.0582608695652174,0.2534782608695652,0.07608695652173914,0.15695652173913044,0.043478260869565216,0.05913043478260869,0.05695652173913044,0.13782608695652174,0.09782608695652174,0.08043478260869566,0.0,0.06869565217391305,0.06869565217391305,0.0,0.0,0.0,0.0
29,Missouri,MO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.157857142857142,3.685,6.058571428571429,6.832142857142857,5.977857142857142,5.756428571428572,5.279999999999999,4.390714285714286,5.760714285714285,4.1,4.97,5.8549999999999995,3.2434736842105267,2.8567368421052617,3.136842105263158,2.837157894736842,2.7499999999999996,2.7053684210526314,3.027894736842105,2.705894736842105,3.4779999999999998,3.5522105263157897,2.436105263157895,2.646105263157895,2.201826923076923,3.426538461538461,2.6627884615384616,1.9378846153846148,1.8202884615384616,2.1955769230769238,1.7481730769230772,1.765769230769231,3.2404807692307704,2.5747115384615387,2.0780769230769236,1.9936538461538467,2.050761904761904,1.6010476190476197,2.126666666666667,1.813238095238095,1.6747619047619053,1.849619047619048,1.8506666666666667,2.0057142857142853,1.7178095238095232,1.7901904761904759,1.3726666666666667,1.6565714285714288,1.2078301886792453,1.5668867924528302,1.6921698113207553,1.276603773584906,1.873962264150943,1.7925471698113211,1.2516981132075475,1.4100943396226417,1.684528301886793,1.486981132075472,1.569433962264151,1.3109433962264154,1.5447169811320758,1.2983962264150946,1.7112222222222226,1.109342105263158,1.401967213114754,2.7974509803921572,1.0074999999999998,1.4989655172413792
31,Nebraska,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25333333333333335,0.0,0.9183333333333333,0.47666666666666674,0.0,0.47500000000000003,0.7566666666666667,0.505,0.895,0.0,0.0,0.41818181818181815,0.8450000000000002,0.6349999999999999,0.6827272727272726,0.66,0.6531818181818182,0.9654545454545453,1.0377272727272726,0.9249999999999999,0.9586363636363636,0.8154545454545453,0.9509090909090908,0.425,0.9086363636363637,0.33818181818181814,0.6154545454545454,0.6681818181818181,0.23227272727272724,1.0931818181818183,0.8495454545454546,0.5554545454545454,0.26681818181818184,0.660909090909091,0.8845454545454546,0.3804545454545455,0.3481818181818182,0.5359090909090909,0.29454545454545455,0.8022727272727272,0.6372727272727272,0.8440909090909091,0.5768181818181819,0.87,0.48227272727272724,0.6372727272727273,0.44090909090909086,0.5568181818181818,0.3527272727272727,0.24000000000000002,0.08,0.09428571428571429,0.10153846153846155,0.9016666666666667,0.0
32,Nevada,NV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.718461538461539,3.3671153846153845,3.8221153846153846,3.5711538461538455,3.237692307692307,12.794999999999998,2.5609615384615387,3.5686538461538455,3.579807692307692,3.505576923076923,3.5223076923076926,3.7675000000000005,3.528461538461539,2.694038461538461,3.3755769230769235,2.9628846153846147,2.447307692307692,6.632884615384615,2.316923076923077,2.4151923076923074,2.2994230769230763,2.643076923076923,2.2701923076923074,2.0269230769230777,1.9636538461538464,1.3069230769230769,2.3998076923076925,1.270769230769231,1.1765384615384615,0.9903846153846152,0.34980769230769226,0.4025000000000001,0.731153846153846,0.44673076923076926,0.38423076923076915,0.2415384615384615,0.40461538461538465,0.4492307692307692,0.7147500000000001,0.5351724137931035,0.4242105263157895,0.9186666666666667,6.198333333333333,0.0
33,New Hampshire,NH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,1.38,0.0,0.0,0.0,0.0,1.37,1.37,0.0,1.37,1.37,1.37,0.0,0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.5376470588235295,0.31764705882352945,0.4758823529411765,0.38294117647058823,0.5558823529411764,0.6211764705882352,0.621764705882353,0.4035294117647059,0.5223529411764706,1.6570588235294117,1.355294117647059,2.9747058823529406,2.53,2.1094117647058823,2.4011764705882355,2.316470588235294,2.0576470588235294,1.651764705882353,2.6482352941176472,1.0741176470588236,1.362941176470588,1.306470588235294,1.131176470588235,1.5741176470588234,1.275294117647059,1.4611764705882353,1.8576470588235294,1.3135294117647058,1.8194117647058823,1.3576470588235292,1.5588235294117645,1.4911764705882353,0.9158823529411765,1.4811764705882353,1.2358823529411767,1.2288235294117646,0.8882352941176469,1.8288235294117647,1.8800000000000001,2.137058823529412,0.8523529411764706,1.8441176470588236,0.3876470588235294,1.0176470588235293,0.7882352941176469,1.17,0.8476470588235294,0.7988235294117647,0.4664705882352941,0.3252941176470588,0.37250000000000005,0.10600000000000001,0.10600000000000001,0.0,0.0,0.0
34,New Jersey,NJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3638721804511278,1.2798496240601502,2.427894736842103,1.8241353383458638,2.1841353383458646,2.359774436090224,2.993796992481203,2.7743233082706764,2.18954887218045,2.3653383458646613,2.099661654135338,2.5911654135338336,1.81992700729927,2.1098540145985396,2.2410948905109485,2.6294525547445247,2.924270072992701,2.485510948905111,1.9237956204379567,1.846824817518249,1.978941605839416,2.5149635036496343,2.5498175182481746,1.6909854014598542,2.9796727272727273,2.526690909090909,4.3572727272727265,3.5706181818181815,3.8659999999999997,3.858872727272724,3.6201454545454532,4.488327272727272,3.8301454545454545,4.068800000000001,3.3434181818181803,3.0290545454545437,2.7518545454545453,2.555345454545454,3.070622406639004,3.1881363636363638,3.36528205128205,3.127325581395348,2.3612179487179485,2.519366197183098
35,New Mexico,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.325000000000001,3.17,1.605,0.415,1.165,0.405,1.205,0.4,0.0,0.0,0.0,1.0899999999999999,0.0,1.0699999999999998,0.0,0.68,1.04,0.365,0.0,2.695,1.3599999999999999,0.0,0.345,0.69,3.3649999999999998,1.3424999999999998,0.48750000000000004,0.6825,0.48750000000000004,0.0,0.17,0.17,0.48750000000000004,0.6575,0.8025,1.1675,1.0294444444444446,0.6683333333333334,1.9038888888888887,0.7477777777777778,1.1461111111111113,0.6622222222222222,1.4505555555555554,0.4605555555555555,0.6005555555555555,0.831111111111111,0.6855555555555556,0.6555555555555556,0.7294444444444443,0.81,0.5455555555555556,1.2616666666666665,1.1733333333333333,0.5755555555555555,0.9349999999999999,0.5905555555555555,0.7105555555555556,0.42666666666666664,0.8444444444444444,0.7505555555555556,0.7294444444444445,0.6499999999999999,0.5627777777777777,1.143888888888889,2.1744444444444446,0.8066666666666666,0.7888888888888889,0.5,0.4938888888888888,0.4683333333333333,0.8427777777777777,1.7266666666666668,1.1235,1.5445,1.6954999999999998,1.937,1.2105,0.45949999999999996,1.1285,0.9440000000000002,0.8195,0.36150000000000004,0.098,0.05700000000000001,0.24749999999999997,0.05450000000000001,0.12526315789473683,0.31,0.06142857142857143,0.15615384615384617,0.195,0.0
